Unnamed: 0,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,reaction_name,formula,associated_genes,subsystem,EC_number,confidence
FACOAL226_pos,889.0,0.0062317825451752,0.5498067955872739,0.0469178559132719,FACOAL226,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * cervonic acid, C22:6 n-3 [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * cervonyl coenzyme A [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FBA_neg,907.0,0.0032994888538593,0.6276916616923177,0.0286350061885403,FBA,fructose-bisphosphate aldolase,"1.00 * D-Fructose 1,6-bisphosphate [c] --> 1.00 * Dihydroxyacetone phosphate [c] + 1.00 * Glyceraldehyde 3-phosphate [c]
ALDOART2; ALDOB; ALDOC",ALDOART2; ALDOB; ALDOC,Glycolysis/gluconeogenesis,4.1.2.13,0.0
FBA_pos,1138.0,2.9567686197863865e-08,1.2912579314234898,9.813159747610342e-06,FBA,fructose-bisphosphate aldolase,"1.00 * D-Fructose 1,6-bisphosphate [c] --> 1.00 * Dihydroxyacetone phosphate [c] + 1.00 * Glyceraldehyde 3-phosphate [c]
ALDOART2; ALDOB; ALDOC",ALDOART2; ALDOB; ALDOC,Glycolysis/gluconeogenesis,4.1.2.13,0.0
FKYNH_pos,1018.0,2.7844804353689967e-05,0.9217402540420784,0.0006362440435362,FKYNH,N-Formyl-L-kynurenine amidohydrolase,"1.00 * Water [c] + 1.00 * N-formyl-L-kynurenine [c] --> 1.00 * proton [c] + 1.00 * Formate [c] + 1.00 * L-kynurenine [c]
AFMID",AFMID,Tryptophan metabolism,3.5.1.9,4.0
G14T18g_pos,918.0,0.0021953954481034,0.3757436833201935,0.020913861885359,G14T18g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","2.00 * UDP-D-galactose(2-) [g] + 1.00 * Core 4 [g] --> 2.00 * proton [g] + 2.00 * UDP [g] + 1.00 * keratan sulfate II biosynthesis, precursor 1 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T19g_pos,918.0,0.0021953954481034,0.375743683320184,0.020913861885359,G14T19g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate II biosynthesis, precursor 3 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate II biosynthesis, precursor 4 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T20g_pos,918.0,0.0021953954481034,0.375743683320184,0.020913861885359,G14T20g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate II biosynthesis, precursor 6 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate II biosynthesis, precursor 7 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T21g_pos,918.0,0.0021953954481034,0.375743683320184,0.020913861885359,G14T21g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate II biosynthesis, precursor 9 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate II biosynthesis, precursor 10 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T2g_pos,910.0,0.0029567054278194,0.3639442761177684,0.0262528124603262,G14T2g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate II biosynthesis, precursor 1 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate II biosynthesis, precursor 2 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T3g_pos,910.0,0.0029567054278194,0.3639442761177684,0.0262528124603262,G14T3g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate II biosynthesis, precursor 3 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate II biosynthesis, precursor 4 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T4g_pos,910.0,0.0029567054278194,0.3639442761177684,0.0262528124603262,G14T4g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate II biosynthesis, precursor 6 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate II biosynthesis, precursor 7 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T5g_pos,910.0,0.0029567054278194,0.3639442761177684,0.0262528124603262,G14T5g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate II biosynthesis, precursor 9 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate II biosynthesis, precursor 10 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G3PD1_neg,996.0,8.071785552444747e-05,0.5466922476717859,0.0014571579719675,G3PD1,glycerol-3-phosphate dehydrogenase (NAD),"1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * Glycerol 3-phosphate [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * Dihydroxyacetone phosphate [c]
GPD1",GPD1,Glycerophospholipid metabolism,1.1.1.94,4.0
G3PD1_pos,996.0,8.071785552444747e-05,0.5466922476717859,0.0014571579719675,G3PD1,glycerol-3-phosphate dehydrogenase (NAD),"1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * Glycerol 3-phosphate [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * Dihydroxyacetone phosphate [c]
GPD1",GPD1,Glycerophospholipid metabolism,1.1.1.94,4.0
G6PDH2r_neg,996.0,8.071785552444747e-05,0.916691389970684,0.0014571579719675,G6PDH2r,glucose 6-phosphate dehydrogenase,"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * D-Glucose 6-phosphate [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * 6-phospho-D-glucono-1,5-lactone [c]
G6PD2",G6PD2,Pentose phosphate pathway,1.1.1.49,0.0
GALASE16ly_pos,918.0,0.0021953954481034,0.3733246617759338,0.020913861885359,GALASE16ly,"beta-galactosidase, lysosomal","2.00 * Water [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 2 [l] --> 2.00 * D-Galactose [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 3 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE17ly_pos,920.0,0.0020355167462149,0.377056087161435,0.0201546999038102,GALASE17ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 5 [l] --> 1.00 * D-Galactose [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 6 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE18ly_pos,920.0,0.0020355167462149,0.3770560871614259,0.0201546999038102,GALASE18ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 8 [l] --> 1.00 * D-Galactose [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 9 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE19ly_pos,948.0,0.0006718095892549,0.5007283101826105,0.0082214900108256,GALASE19ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * F1alpha [l] --> 1.00 * D-Galactose [l] + 1.00 * Core 6 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.18,4.0
GALASE20ly_pos,925.0,0.0016814264831059,0.3822631599169208,0.0172769214891472,GALASE20ly,"beta-galactosidase, lysosomal","2.00 * Water [l] + 1.00 * keratan sulfate II (core 4-linked), degradation product 2 [l] --> 2.00 * D-Galactose [l] + 1.00 * keratan sulfate II (core 4-linked), degradation product 3 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALK_pos,898.0,0.0045561428219477,0.6031348217002397,0.0378327742584864,GALK,galactokinase,"1.00 * ATP [c] + 1.00 * D-Galactose [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * (2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl phosphate [c]
GALK1; GALK2",GALK1; GALK2,Galactose metabolism,2.7.1.6,0.0
GALNTg_pos,947.0,0.0007000670763712,0.500373994770149,0.0083636898429359,GALNTg,"GalNAc transferase, Golgi apparatus","1.00 * UDP-N-acetyl-D-galactosamine(2-) [g] + 1.00 * protein-linked serine or threonine residue (O-glycosylation site) [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * Tn antigen [g]
GALNT1; GALNT10; GALNT11; GALNT12; GALNT13; GALNT14; GALNT15; GALNT2; GALNT3; GALNT4; GALNT5; GALNT6; GALNT7; GALNT9",GALNT1; GALNT10; GALNT11; GALNT12; GALNT13; GALNT14; GALNT15; GALNT2; GALNT3; GALNT4; GALNT5; GALNT6; GALNT7; GALNT9,O-glycan synthesis,2.4.1.41,0.0
GAMYe_pos,401.0,0.0058175929562137,-0.5901768939824671,0.0447797054992423,GAMYe,"glucoamylase, extracellular (glygn5 -> malt)","1.00 * Water [e] + 1.00 * glycogen, structure 5 (glycogenin-2[1,4-Glc]) [e] --> 1.00 * Maltose [e] + 1.00 * Tyr-194 of apo-glycogenin protein (primer for glycogen synthesis) [e]
MGAM",MGAM,Starch and sucrose metabolism,3.2.1.3,4.0
GAPD_neg,889.0,0.0062317825451752,0.3497369498154501,0.0469178559132719,GAPD,glyceraldehyde-3-phosphate dehydrogenase,"1.00 * hydrogenphosphate [c] + 1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * Glyceraldehyde 3-phosphate [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * 3-Phospho-D-glyceroyl phosphate [c]
GAPDHS; GM15294",GAPDHS; GM15294,Glycolysis/gluconeogenesis,1.2.1.12,0.0
GAPD_pos,1015.0,3.230567600830022e-05,1.101078291300858,0.0007196225144795,GAPD,glyceraldehyde-3-phosphate dehydrogenase,"1.00 * hydrogenphosphate [c] + 1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * Glyceraldehyde 3-phosphate [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * 3-Phospho-D-glyceroyl phosphate [c]
GAPDHS; GM15294",GAPDHS; GM15294,Glycolysis/gluconeogenesis,1.2.1.12,0.0
HACD9m_pos,937.0,0.0010500715717091,0.4836951504688411,0.0117907520981429,HACD9m,"3-hydroxyacyl-CoA dehydrogenase (2-Methylacetoacetyl-CoA), mitochondrial","1.00 * Nicotinamide adenine dinucleotide [m] + 1.00 * (2S,3S)-3-hydroxy-2-methylbutanoyl-CoA(4-) [m] --> 1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * 2-methylacetoacetyl-CoA(4-) [m]
EHHADH; HADH; HSD17B10",EHHADH; HADH; HSD17B10,"Valine, leucine, and isoleucine metabolism",1.1.1.35,4.0
HKt_pos,894.0,0.0052427368382046,0.6824390125813269,0.0422978830094661,HKt,H+/K+ gastric/non-gastric P-ATPase and ABC ATPase,"1.00 * Water [c] + 1.00 * ATP [c] + 1.00 * potassium [e] --> 1.00 * ADP [c] + 1.00 * hydrogenphosphate [c] + 1.00 * proton [e] + 1.00 * potassium [c]
ATP4A; ATP4B",ATP4A; ATP4B,"Transport, extracellular",3.6.3.10,4.0
KHK_pos,890.0,0.0060214800437391,0.6466189558977762,0.0458095134875845,KHK,ketohexokinase,"1.00 * ATP [c] + 1.00 * D-Fructose [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * D-Fructose 1-phosphate [c]
KHK",KHK,Fructose and mannose metabolism,2.7.1.3,0.0
KYN_pos,993.0,9.290187910337798e-05,0.9065741559203484,0.0015215884209036,KYN,kynureninase,"1.00 * Water [c] + 1.00 * L-kynurenine [c] --> 1.00 * proton [c] + 1.00 * L-alanine [c] + 1.00 * anthranilate [c]
KYNU",KYNU,Tryptophan metabolism,3.7.1.3,4.0
LACZe_pos,940.0,0.000930978779186,0.3845842791387202,0.0107300640599313,LACZe,"b-galactosidase, extracellular","1.00 * Water [e] + 1.00 * Lactose [e] --> 1.00 * D-glucose [e] + 1.00 * D-Galactose [e]
GLB1; LCT",GLB1; LCT,Galactose metabolism,3.2.1.23,0.0
LDH_L_neg,1052.0,4.78677130107945e-06,1.1443459194129957,0.0002369470844512,LDH_L,L-lactate dehydrogenase,"1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * (S)-lactate [c] --> 1.00 * proton [c] + 1.00 * pyruvate [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c]
LDHA; LDHAL6B; LDHB; LDHC; UEVLD",LDHA; LDHAL6B; LDHB; LDHC; UEVLD,Glycolysis/gluconeogenesis,1.1.1.27,0.0
LPS3_pos,990.0,0.000106808575117,0.900419628336778,0.0017363035780836,LPS3,lipase,"1.00 * Water [c] + 1.00 * monoacylglycerol 2 [c] --> 1.00 * proton [c] + 1.00 * R total 2 position [c] + 1.00 * Glycerol [c]
MGLL",MGLL,Triacylglycerol synthesis,3.1.1.23,4.0
LTA4H_pos,1000.0,6.680767868334811e-05,0.9516905920578274,0.0012509689976953,LTA4H,Leukotriene A-4 hydrolase,"1.00 * Water [c] + 1.00 * leukotriene A4(1-) [c] --> 1.00 * leukotriene B4(1-) [c]
LTA4H",LTA4H,Eicosanoid metabolism,3.3.2.6,4.0
M13N4Tg_pos,903.0,0.003812829914784,0.3487391360155338,0.0324438066316587,M13N4Tg,"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase","1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [g] + 1.00 * ((N-acetyl-D-glucosaminyl)2-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein) [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * ((N-acetyl-D-glucosaminyl)3-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein) [g]
MGAT4A; MGAT4B",MGAT4A; MGAT4B,N-glycan synthesis,2.4.1.145,0.0
M16N4Tg_pos,903.0,0.003812829914784,0.3487391360154723,0.0324438066316587,M16N4Tg,"alpha-1,6-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase","1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [g] + 1.00 * ((N-acetyl-D-glucosaminyl)4-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein) [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * ((N-acetyl-D-glucosaminyl)5-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein) [g]
No genes",,N-glycan synthesis,2.4.1.201,0.0
M16N6Tg_pos,903.0,0.003812829914784,0.3487391360154723,0.0324438066316587,M16N6Tg,"alpha-1,6-mannosyl-glycoprotein 6-beta-N-acetylglucosaminyltransferase","1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [g] + 1.00 * ((N-acetyl-D-glucosaminyl)3-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein) [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * ((N-acetyl-D-glucosaminyl)4-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein) [g]
MGAT5",MGAT5,N-glycan synthesis,2.4.1.155,0.0
MALTe_pos,361.0,0.0013292276300511,-0.6085602521168308,0.0141959377701535,MALTe,"alpha-glucosidase, extracellular","1.00 * Water [e] + 1.00 * Maltose [e] --> 2.00 * D-glucose [e]
MGAM",MGAM,Starch and sucrose metabolism,3.2.1.20,4.0
MAN1PT2_pos,894.0,0.0052427368382046,0.2363161250986172,0.0422978830094661,MAN1PT2,mannose-1-phosphate guanylyltransferase (GDP),"1.00 * proton [c] + 1.00 * GDP [c] + 1.00 * D-Mannose 1-phosphate [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * GDP-alpha-D-mannose(2-) [c]
GMPPA; GMPPB",GMPPA; GMPPB,Fructose and mannose metabolism,2.7.7.22,0.0
MEVK1x_pos,896.0,0.0048885462108783,0.5633324635683901,0.0400333953484836,MEVK1x,mevalonate kinase (atp),"1.00 * ATP [x] + 1.00 * (R)-mevalonate [x] --> 1.00 * proton [x] + 1.00 * ADP [x] + 1.00 * (R)-5-phosphonatomevalonate(3-) [x]
MVK",MVK,Cholesterol metabolism,2.7.1.36,4.0
MI145PP_pos,910.0,0.0029567054278194,0.663006947710902,0.0262528124603262,MI145PP,"inositol-1,4,5-trisphosphate 5-phosphatase","1.00 * Water [c] + 1.00 * 1D-myo-inositol 1,4,5-trisphosphate(6-) [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * (1R,2R,3R,4R,5R,6S)-2,3,5,6-tetrahydroxy-4-(phosphonatooxy)cyclohexyl phosphate [c]
INPP5A; INPP5B; INPP5D; INPP5E; INPP5J; INPPL1; SYNJ1",INPP5A; INPP5B; INPP5D; INPP5E; INPP5J; INPPL1; SYNJ1,Inositol phosphate metabolism,3.1.3.56,4.0
MI14PP_pos,923.0,0.0018156463197078,0.7968360048528896,0.0183105689803869,MI14PP,"inositol-1,4-bisphosphate 1-phosphatase","1.00 * Water [c] + 1.00 * (1R,2R,3R,4R,5R,6S)-2,3,5,6-tetrahydroxy-4-(phosphonatooxy)cyclohexyl phosphate [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * 1D-myo-inositol 4-phosphate(2-) [c]
INPP1",INPP1,Inositol phosphate metabolism,3.1.3.61,4.0
MI4PP_pos,923.0,0.0018156463197078,0.7968360048528896,0.0183105689803869,MI4PP,myo-inositol 4-phosphatase,"1.00 * Water [c] + 1.00 * 1D-myo-inositol 4-phosphate(2-) [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * myo-inositol [c]
IMPA1; IMPA2",IMPA1; IMPA2,Inositol phosphate metabolism,3.1.3.25,4.0
MTHFD_pos,934.0,0.0011831282174094,0.6668719569764783,0.0131268979639572,MTHFD,methylenetetrahydrofolate dehydrogenase (NADP),"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * 5,10-Methylenetetrahydrofolate [c] --> 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * 5,10-Methenyltetrahydrofolate [c]
MTHFD1; MTHFR",MTHFD1; MTHFR,Folate metabolism,1.5.1.5,4.0
MTHFDm_neg,1025.0,1.960256364390695e-05,0.6756797628182851,0.0004692408549924,MTHFDm,"methylenetetrahydrofolate dehydrogenase (NADP), mitochondrial","1.00 * Nicotinamide adenine dinucleotide phosphate [m] + 1.00 * 5,10-Methylenetetrahydrofolate [m] --> 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [m] + 1.00 * 5,10-Methenyltetrahydrofolate [m]
MTHFD1; MTHFD1L; MTHFD2",MTHFD1; MTHFD1L; MTHFD2,Folate metabolism,1.5.1.5,4.0
MTHFDm_pos,1010.0,4.128385411177284e-05,0.6526204599248125,0.0007865597277563,MTHFDm,"methylenetetrahydrofolate dehydrogenase (NADP), mitochondrial","1.00 * Nicotinamide adenine dinucleotide phosphate [m] + 1.00 * 5,10-Methylenetetrahydrofolate [m] --> 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [m] + 1.00 * 5,10-Methenyltetrahydrofolate [m]
MTHFD1; MTHFD1L; MTHFD2",MTHFD1; MTHFD1L; MTHFD2,Folate metabolism,1.5.1.5,4.0
N3Tg_pos,920.0,0.0020355167462149,0.3734944890937629,0.0201546999038102,N3Tg,"N-acetylgalactosamine 3-beta-galactosyltransferase, Golgi apparatus","1.00 * UDP-D-galactose(2-) [g] + 1.00 * Tn antigen [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * T antigen (core 1) [g]
C1GALT1",C1GALT1,O-glycan synthesis,2.4.1.122,0.0
NACHEX23ly_pos,915.0,0.0024568800169635,0.366395788919189,0.0228064075438302,NACHEX23ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 4 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 5 [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NACHEX24ly_pos,917.0,0.0022795787197993,0.369932111765249,0.0215899230925927,NACHEX24ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 7 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 8 [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NACHEX25ly_pos,920.0,0.0020355167462149,0.3770560871614352,0.0201546999038102,NACHEX25ly,"beta-N-acetylhexosaminidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 9 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * F1alpha [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NACHEX26ly_pos,918.0,0.0021953954481034,0.3756369378066197,0.020913861885359,NACHEX26ly,"beta-N-acetylhexosaminidase, lysosomal","2.00 * Water [l] + 1.00 * keratan sulfate II (core 4-linked), degradation product 4 [l] --> 2.00 * N-acetyl-D-glucosamine [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 5 [l]
HEXA; HEXB",HEXA; HEXB,Keratan sulfate degradation,3.2.1.52,4.0
NAGA2ly_pos,948.0,0.0006718095892549,0.5007283101826105,0.0082214900108256,NAGA2ly,"N-acetylgalactosaminidase, alpha-","1.00 * proton [l] + 1.00 * Tn antigen [l] + 1.00 * UDP [l] --> 1.00 * protein-linked serine or threonine residue (O-glycosylation site) [l] + 1.00 * UDP-N-acetyl-D-galactosamine(2-) [l]
NAGA",NAGA,Keratan sulfate degradation,3.2.1.49,4.0
NDP10ex_pos,1119.0,9.839517569870133e-08,1.331260376132043,2.5720498927640523e-05,NDP10ex,"nucleoside-diphosphatase (IDP), extracellular","1.00 * Water [e] + 1.00 * IDP(3-) [e] --> 1.00 * proton [e] + 1.00 * hydrogenphosphate [e] + 1.00 * IMP [e]
CANT1; ENTPD1; ENTPD3; ENTPD8",CANT1; ENTPD1; ENTPD3; ENTPD8,Nucleotide interconversion,3.6.1.6,4.0
NDP3ex_pos,953.0,0.0005457565419426,0.5755180649690289,0.0069522787555466,NDP3ex,"nucleoside-diphosphatase (GDP), extracellular","1.00 * Water [e] + 1.00 * GDP [e] --> 1.00 * proton [e] + 1.00 * hydrogenphosphate [e] + 1.00 * GMP [e]
CANT1; ENTPD1; ENTPD3; ENTPD8",CANT1; ENTPD1; ENTPD3; ENTPD8,Nucleotide interconversion,3.6.1.6,4.0
NDP7g_pos,938.0,0.0010088912397621,0.3882701300704805,0.0115264060346948,NDP7g,"nucleoside-diphosphatase (UDP), Golgi apparatus","1.00 * UDP [g] + 1.00 * Water [g] --> 1.00 * proton [g] + 1.00 * hydrogenphosphate [g] + 1.00 * UMP [g]
ENTPD4",ENTPD4,Nucleotide interconversion,3.6.1.6,4.0
NDPK10_neg,1050.0,5.329949719101519e-06,0.9189231685328196,0.0002369470844512,NDPK10,nucleoside-diphosphate kinase (ATP:dIDP),"1.00 * ATP [c] + 1.00 * dIDP [c] --> 1.00 * ADP [c] + 1.00 * dITP(4-) [c]
GM20390; NME2; NME3; NME6; NME7",GM20390; NME2; NME3; NME6; NME7,Nucleotide interconversion,2.7.4.6,4.0
NDPK10_pos,1052.0,4.78677130107945e-06,0.938157856617068,0.0002369470844512,NDPK10,nucleoside-diphosphate kinase (ATP:dIDP),"1.00 * ATP [c] + 1.00 * dIDP [c] --> 1.00 * ADP [c] + 1.00 * dITP(4-) [c]
GM20390; NME2; NME3; NME6; NME7",GM20390; NME2; NME3; NME6; NME7,Nucleotide interconversion,2.7.4.6,4.0
NDPK10n_neg,1052.0,4.78677130107945e-06,0.938157856617068,0.0002369470844512,NDPK10n,"nucleoside-diphosphate kinase (ATP:dIDP), nuclear","1.00 * ATP [n] + 1.00 * dIDP [n] --> 1.00 * ADP [n] + 1.00 * dITP(4-) [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK10n_pos,1050.0,5.329949719101519e-06,0.9189231685328196,0.0002369470844512,NDPK10n,"nucleoside-diphosphate kinase (ATP:dIDP), nuclear","1.00 * ATP [n] + 1.00 * dIDP [n] --> 1.00 * ADP [n] + 1.00 * dITP(4-) [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK1n_neg,1050.0,5.329949719101519e-06,0.9950107948201192,0.0002369470844512,NDPK1n,"nucleoside-diphosphate kinase (ATP:GDP), nuclear","1.00 * ATP [n] + 1.00 * GDP [n] --> 1.00 * ADP [n] + 1.00 * GTP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK1n_pos,1050.0,5.329949719101519e-06,0.9950107948201192,0.0002369470844512,NDPK1n,"nucleoside-diphosphate kinase (ATP:GDP), nuclear","1.00 * ATP [n] + 1.00 * GDP [n] --> 1.00 * ADP [n] + 1.00 * GTP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK2n_neg,1061.0,2.9332429226471977e-06,1.0424759967353343,0.0001916874249949,NDPK2n,"nucleoside-diphosphate kinase (ATP:UDP), nuclear","1.00 * ATP [n] + 1.00 * UDP [n] --> 1.00 * UTP [n] + 1.00 * ADP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
